UCI_ID;Age;Sexe;NationaliteCod;Club_Cod;Club_Nom;Dept_Cod;Dept_Nom;Region_Code;Region_Nom;Saison;Categorie;SousCategorie;Discipline
="10139929756";="47";="M";="FRA";="4169006";="CORBAS LYON METROPOLE";="069";="CD RHÔNE-MÈTROPOLE DE LYON";="41";="AUVERGNE-RHONE-ALPES";="2025";="Assistance Organisation";="Motard";="Route"
="10115363700";="44";="M";="FRA";="4169006";="CORBAS LYON METROPOLE";="069";="CD RHÔNE-MÈTROPOLE DE LYON";="41";="AUVERGNE-RHONE-ALPES";="2025";="Access";="2";="Route"
="10155899188";="11";="M";="FRA";="4169006";="CORBAS LYON METROPOLE";="069";="CD RHÔNE-MÈTROPOLE DE LYON";="41";="AUVERGNE-RHONE-ALPES";="2025";="U13";="";="Route"
="10122075389";="19";="M";="FRA";="4169006";="CORBAS LYON METROPOLE";="069";="CD RHÔNE-MÈTROPOLE DE LYON";="41";="AUVERGNE-RHONE-ALPES";="2025";="Access";="1";="VTT - Enduro"
="10121359108";="14";="M";="FRA";="4169006";="CORBAS LYON METROPOLE";="069";="CD RHÔNE-MÈTROPOLE DE LYON";="41";="AUVERGNE-RHONE-ALPES";="2025";="U15";="";="Cyclo-Cross"
="10070323061";="55";="F";="FRA";="4169006";="CORBAS LYON METROPOLE";="069";="CD RHÔNE-MÈTROPOLE DE LYON";="41";="AUVERGNE-RHONE-ALPES";="2025";="Epreuves de masse";="";="Route"
="10066652320";="19";="M";="FRA";="4169006";="CORBAS LYON METROPOLE";="069";="CD RHÔNE-MÈTROPOLE DE LYON";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="2";="Route"
="10135470786";="19";="F";="FRA";="4169006";="CORBAS LYON METROPOLE";="069";="CD RHÔNE-MÈTROPOLE DE LYON";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="3";="Route"
="10025383466";="49";="M";="FRA";="4169006";="CORBAS LYON METROPOLE";="069";="CD RHÔNE-MÈTROPOLE DE LYON";="41";="AUVERGNE-RHONE-ALPES";="2025";="Access";="4";="Route"
="10025816532";="54";="M";="FRA";="4169006";="CORBAS LYON METROPOLE";="069";="CD RHÔNE-MÈTROPOLE DE LYON";="41";="AUVERGNE-RHONE-ALPES";="2025";="Access";="1";="Route"
="10066621806";="17";="M";="FRA";="4169006";="CORBAS LYON METROPOLE";="069";="CD RHÔNE-MÈTROPOLE DE LYON";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="2";="Route"
="10112303348";="58";="M";="FRA";="4169006";="CORBAS LYON METROPOLE";="069";="CD RHÔNE-MÈTROPOLE DE LYON";="41";="AUVERGNE-RHONE-ALPES";="2025";="Encadrement";="Dirigeant";="Route"
="10110421144";="42";="M";="FRA";="4169006";="CORBAS LYON METROPOLE";="069";="CD RHÔNE-MÈTROPOLE DE LYON";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="3";="VTT - Cross country"
="10092052677";="23";="F";="FRA";="4169006";="CORBAS LYON METROPOLE";="069";="CD RHÔNE-MÈTROPOLE DE LYON";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="1";="Route"
="10069484821";="23";="M";="FRA";="4169006";="CORBAS LYON METROPOLE";="069";="CD RHÔNE-MÈTROPOLE DE LYON";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="1";="VTT - Cross country"
="10133238776";="13";="M";="FRA";="4169006";="CORBAS LYON METROPOLE";="069";="CD RHÔNE-MÈTROPOLE DE LYON";="41";="AUVERGNE-RHONE-ALPES";="2025";="U15";="";="Route"
="10150091013";="15";="M";="FRA";="4169006";="CORBAS LYON METROPOLE";="069";="CD RHÔNE-MÈTROPOLE DE LYON";="41";="AUVERGNE-RHONE-ALPES";="2025";="U17";="";="Route"
="10119491250";="55";="M";="FRA";="4169006";="CORBAS LYON METROPOLE";="069";="CD RHÔNE-MÈTROPOLE DE LYON";="41";="AUVERGNE-RHONE-ALPES";="2025";="Access";="2";="VTT - Cross country"
="10010749402";="34";="F";="FRA";="4169006";="CORBAS LYON METROPOLE";="069";="CD RHÔNE-MÈTROPOLE DE LYON";="41";="AUVERGNE-RHONE-ALPES";="2025";="Access";="3";="VTT - Cross country"
="10068997191";="23";="M";="FRA";="4169006";="CORBAS LYON METROPOLE";="069";="CD RHÔNE-MÈTROPOLE DE LYON";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="2";="Route"
="10089093369";="22";="M";="FRA";="4169006";="CORBAS LYON METROPOLE";="069";="CD RHÔNE-MÈTROPOLE DE LYON";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="2";="Route"
="10067494196";="22";="F";="FRA";="4169006";="CORBAS LYON METROPOLE";="069";="CD RHÔNE-MÈTROPOLE DE LYON";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="1";="Route"
="10025497038";="25";="F";="FRA";="4169006";="CORBAS LYON METROPOLE";="069";="CD RHÔNE-MÈTROPOLE DE LYON";="41";="AUVERGNE-RHONE-ALPES";="2025";="Epreuves de masse";="";="Route"
="10025831282";="38";="M";="FRA";="4169006";="CORBAS LYON METROPOLE";="069";="CD RHÔNE-MÈTROPOLE DE LYON";="41";="AUVERGNE-RHONE-ALPES";="2025";="Access";="2";="Route"
="10127656327";="14";="M";="FRA";="4169006";="CORBAS LYON METROPOLE";="069";="CD RHÔNE-MÈTROPOLE DE LYON";="41";="AUVERGNE-RHONE-ALPES";="2025";="U15";="";="Route"
="10156628005";="11";="M";="FRA";="4169006";="CORBAS LYON METROPOLE";="069";="CD RHÔNE-MÈTROPOLE DE LYON";="41";="AUVERGNE-RHONE-ALPES";="2025";="U13";="";="Route"
="10072704413";="22";="M";="FRA";="4169006";="CORBAS LYON METROPOLE";="069";="CD RHÔNE-MÈTROPOLE DE LYON";="41";="AUVERGNE-RHONE-ALPES";="2025";="Elite";="";="Route"
="10121274535";="16";="M";="FRA";="4169006";="CORBAS LYON METROPOLE";="069";="CD RHÔNE-MÈTROPOLE DE LYON";="41";="AUVERGNE-RHONE-ALPES";="2025";="U17";="";="Route"
="10118109608";="17";="F";="FRA";="4169006";="CORBAS LYON METROPOLE";="069";="CD RHÔNE-MÈTROPOLE DE LYON";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="1";="VTT - Cross country"
="10056698100";="22";="M";="FRA";="4169006";="CORBAS LYON METROPOLE";="069";="CD RHÔNE-MÈTROPOLE DE LYON";="41";="AUVERGNE-RHONE-ALPES";="2025";="Elite";="";="Route"
="10069304460";="17";="M";="FRA";="4169006";="CORBAS LYON METROPOLE";="069";="CD RHÔNE-MÈTROPOLE DE LYON";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="2";="Route"
="10097703131";="13";="M";="FRA";="4169006";="CORBAS LYON METROPOLE";="069";="CD RHÔNE-MÈTROPOLE DE LYON";="41";="AUVERGNE-RHONE-ALPES";="2025";="U15";="";="Route"
="10028025001";="26";="M";="FRA";="4169006";="CORBAS LYON METROPOLE";="069";="CD RHÔNE-MÈTROPOLE DE LYON";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="1";="VTT - Cross country"
="10127170822";="37";="M";="FRA";="4169006";="CORBAS LYON METROPOLE";="069";="CD RHÔNE-MÈTROPOLE DE LYON";="41";="AUVERGNE-RHONE-ALPES";="2025";="Access";="2";="Route"
="10158754628";="23";="M";="NOR";="4169006";="CORBAS LYON METROPOLE";="069";="CD RHÔNE-MÈTROPOLE DE LYON";="41";="AUVERGNE-RHONE-ALPES";="2025";="Elite";="";="Route"
="10156628409";="29";="M";="FRA";="4169006";="CORBAS LYON METROPOLE";="069";="CD RHÔNE-MÈTROPOLE DE LYON";="41";="AUVERGNE-RHONE-ALPES";="2025";="Epreuves de masse";="";="Route"
="10066171764";="18";="M";="FRA";="4169006";="CORBAS LYON METROPOLE";="069";="CD RHÔNE-MÈTROPOLE DE LYON";="41";="AUVERGNE-RHONE-ALPES";="2025";="Elite";="";="VTT - Cross country"
="10133239382";="19";="M";="FRA";="4169006";="CORBAS LYON METROPOLE";="069";="CD RHÔNE-MÈTROPOLE DE LYON";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="2";="Route"
="10089245438";="25";="M";="FRA";="4169006";="CORBAS LYON METROPOLE";="069";="CD RHÔNE-MÈTROPOLE DE LYON";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="1";="Route"
="10145345790";="8";="M";="FRA";="4169006";="CORBAS LYON METROPOLE";="069";="CD RHÔNE-MÈTROPOLE DE LYON";="41";="AUVERGNE-RHONE-ALPES";="2025";="U9";="";="Route"
="10108954929";="30";="M";="FRA";="4169006";="CORBAS LYON METROPOLE";="069";="CD RHÔNE-MÈTROPOLE DE LYON";="41";="AUVERGNE-RHONE-ALPES";="2025";="Elite";="";="Route"
="10085262879";="16";="M";="FRA";="4169006";="CORBAS LYON METROPOLE";="069";="CD RHÔNE-MÈTROPOLE DE LYON";="41";="AUVERGNE-RHONE-ALPES";="2025";="U17";="";="Route"
="10068137026";="16";="M";="FRA";="4169006";="CORBAS LYON METROPOLE";="069";="CD RHÔNE-MÈTROPOLE DE LYON";="41";="AUVERGNE-RHONE-ALPES";="2025";="U17";="";="Route"
="10097985845";="14";="M";="FRA";="4169006";="CORBAS LYON METROPOLE";="069";="CD RHÔNE-MÈTROPOLE DE LYON";="41";="AUVERGNE-RHONE-ALPES";="2025";="U15";="";="Route"
="10112087322";="39";="M";="FRA";="4169006";="CORBAS LYON METROPOLE";="069";="CD RHÔNE-MÈTROPOLE DE LYON";="41";="AUVERGNE-RHONE-ALPES";="2025";="Encadrement";="Dirigeant";="Route"
="10091514834";="19";="M";="FRA";="4169006";="CORBAS LYON METROPOLE";="069";="CD RHÔNE-MÈTROPOLE DE LYON";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="1";="Route"
="10015900405";="30";="M";="NOR";="4169006";="CORBAS LYON METROPOLE";="069";="CD RHÔNE-MÈTROPOLE DE LYON";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="1";="Route"
="10145345588";="41";="M";="FRA";="4169006";="CORBAS LYON METROPOLE";="069";="CD RHÔNE-MÈTROPOLE DE LYON";="41";="AUVERGNE-RHONE-ALPES";="2025";="Access";="3";="Route"
="10126459082";="49";="M";="FRA";="4169006";="CORBAS LYON METROPOLE";="069";="CD RHÔNE-MÈTROPOLE DE LYON";="41";="AUVERGNE-RHONE-ALPES";="2025";="Encadrement";="Dirigeant";="Route"
="10145346396";="13";="M";="FRA";="4169006";="CORBAS LYON METROPOLE";="069";="CD RHÔNE-MÈTROPOLE DE LYON";="41";="AUVERGNE-RHONE-ALPES";="2025";="U15";="";="Cyclo-Cross"
